Procuraduría Agraria 	 procuraduria-agraria 	 Ubicación geográfica de las Delegaciones y Residencias 	 http://www.pa.gob.mx/datosabiertos/Direcciones-Delegaciones-y-residencias-PA.csv 	 200 	 0 	 Wed Jan 13 11:53:15 CST 2016
SEDESOL 	 sedesol 	 SHCP-CDI Programa de Infraestructura Indígena / Acciones de Drenaje y Saneamiento (Obras y Servicios) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S179_10527.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:00 CST 2016
SEDESOL 	 sedesol 	 SHCP-CDI Programa de Infraestructura Indígena / Acciones de Comunicación Terrestre (Obras y Servicios) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S179_10526.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:00 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa de Fomento a la Agricultura /PROAGRO Productivo (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0230_10514.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:00 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa Integral de Desarrollo Rural/Extensión e Innovación Productiva (CEIP) (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0229_10512.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:00 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa Integral de Desarrollo Rural /Desarrollo Integral de Cadenas de Valor (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0222_10510.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:00 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa de Fomento a la Agricultura /Bioenergía y Sustentabilidad (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0218_10509.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:00 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa Integral de Desarrollo Rural/Vinculación con OSC (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0215_10507.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:00 CST 2016
SEDESOL 	 sedesol 	 SE Programa de Fomento a la Economía Social (FOMES) (Personas Fisicas) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S017_10505.zip 	 403 	 1 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEDATU Programa Reubicación de la Población en Zonas de Riesgos (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S254_10500.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEDATU Programa Habitat (Personas Fisicas) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S048_10493.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEDATU Programa de Fomento a la Urbanización Rural (Obras y Servicios) de Enero a Noviembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S256_10492.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEMARNAT Programa Nacional Forestal (PRONAFOR) (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_U036_10487.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEMARNAT Programa Nacional Forestal (PRONAFOR) /Pago por Servicios Ambientales (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S219_10486.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SHCP - INMUJERES Programa Fortalecimiento a la Transversalidad de la Perspectiva de Género/I. Fortalecimiento a la transversalidad de la perspectiva de género en entidades federativas y DF (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0243_10543.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEDESOL Programa de Apoyo Alimentario (Personas Fisicas) de Julio a Agosto del 2015 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S118_10441.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEDESOL Programa de Apoyo Alimentario (Personas Fisicas) de Julio a Agosto del 2015 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S118_10440.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa de Prevención y Manejo de Riesgos / Atencion a Desastres Naturales en el Sector Agropecuario y Pesquero (Personas Fisicas) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S232_10557.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa Procampo Productivo / Diesel Agropecuario (Actores Sociales) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S231_10562.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa Integral de Desarrollo Rural /Proyectos Estratégicos de Seguridad Alimentaria (PESAM)/ (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0119_10582.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEDESOL Programa Pensión para Adultos Mayores (Personas Fisicas) de Noviembre a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S176_10436.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEMARNAT Programa ProArbol - Desarrollo Forestal (Personas Fisicas) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0171_10478.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SHCP Programa de Subsidio a la Prima del Seguro Agropecuario (Actores Sociales) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0060_10536.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa de Prevención y Manejo de Riesgos/Apoyos al Ingreso Objetivo y a la Comercializacion (Personas Fisicas) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0033_10554.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa PROCAMPO Productivo/Gasolina Ribereña (Personas Fisicas) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S231_10571.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa Apoyo a la Inversion en Equipamiento e Infraestructura/Mineria Social (Personas Fisicas) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0162_10576.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa Fondo para el Apoyo a Proyectos /Productivos en Nucleos Agrarios (Actores Sociales) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S089_10568.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa de Sustentabilidad de los Recursos Naturales/Produccion Pecuaria Sustentable y Ordenamiento Ganadero y Apicola(PROGAN) (Personas Fisicas) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S234_10588.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEMARNAT Programa Nacional Forestal (PRONAFOR) /Pago por Servicios Ambientales (Personas Fisicas) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0172_10485.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SE Programa de Fomento a la Economía Social (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0224_10504.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa Integral de Desarrollo Rural /Agricultura Familiar Periurbana y de Traspatio (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0216_10508.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 STPS Programa de Apoyo al Empleo (PAE)/Fomento al Autoempleo (Personas Fisicas) de Enero a Marzo del 2015 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0018_10624.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEDESOL Programa 3 x 1 para Migrantes (Personas Fisicas) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S061_10450.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEMARNAT Programa de Conservación para el Desarrollo Sostenible (PROCODES) (Personas Fisicas) de Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0077_10480.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEMARNAT Programa hacia la igualdad y la sustentabilidad ambiental / Subsidios a Organizaciones de la Sociedad Civil (Actores Sociales) de Enero a Junio del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_U022_10491.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SEDESOL Programa de Abasto Rural a cargo de Diconsa, S.A. de C.V. (Obras y Servicios) de Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S053_10468.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SHCP-CDI Programa de Infraestructura Indígena / Acciones de Electrificación (Obras y Servicios) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S179_10518.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:01 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa Integral de Desarrollo Rural/Extensión e Innovación Productiva (CEIP)/Atencion a Desastres Naturales en el Sector Agropecuario y Pesquero (Personas Fisicas) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0228_10511.zip 	 403 	 1 	 Wed Jan 13 13:14:02 CST 2016
SEDESOL 	 sedesol 	 SHCP-CDI Programa Apoyo a la Educación Indígena/Becas de Eduación Superior y Apoyo a Titulación (Personas Fisicas) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0085_10528.zip 	 403 	 0 	 Wed Jan 13 13:14:02 CST 2016
SEDESOL 	 sedesol 	 SHCP - INMUJERES Programa Fortalecimiento a la Transversalidad de la Perspectiva de Género/III. Fortalecimiento coordinado a la transversalidad de la perspectiva de género entre las IMEF (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S010_10545.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:02 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa de Fomento a la Productividad Pesquera y Acuícola /Impulso a la Capitalización Pesquera y Acuícola (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0223_10549.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:02 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa de Fomento Ganadero /Infraestructura y Equipo de Repoblamiento (Personas Fisicas) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S260_10573.zip 	 403 	 0 	 Wed Jan 13 13:14:02 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa de Fomento a la Agricultura /Producción Intensiva y Cubiertas Agrícolas (PROCURA) (Personas Fisicas) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0136_10587.zip 	 403 	 1 	 Wed Jan 13 13:14:03 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa de Fomento a la Agricultura /Agroproducción Integral (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0134_10553.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:03 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa de Fomento Ganadero /Progan Productivo (Personas Fisicas) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0143_10593.zip 	 403 	 0 	 Wed Jan 13 13:14:03 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa Integral de Desarrollo Rural /Conservación y uso sustentables de suelo y agua (COUSSA) (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0117_10559.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:03 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa de Fomento a la Agricultura /PROAGRO Productivo (Personas Fisicas) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0131_10585.zip 	 403 	 0 	 Wed Jan 13 13:14:03 CST 2016
SEDESOL 	 sedesol 	 SAGARPA Programa Integral de Desarrollo Rural/Agricultura Familiar Periurbana y de Traspatio (Personas Fisicas) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0116_10597.zip 	 403 	 0 	 Wed Jan 13 13:14:03 CST 2016
SEDESOL 	 sedesol 	 DIF Programa de Desarrollo Comunitario Comunidad DIFerente/Subprograma de Infraestructura, Rehabilitación y/o Equipamiento de Espacios Alimentarios (SIREEA) (Obras y Servicios) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0207_10612.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:03 CST 2016
SEDESOL 	 sedesol 	 SEP Programa Atención a la Demanda de Educación para Adultos (INEA)/Certificar personas nacidas a partir de 1982 y de 15 años y más en el nivel secundaria (Personas Fisicas) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0221_10614.zip 	 403 	 0 	 Wed Jan 13 13:14:03 CST 2016
SEDESOL 	 sedesol 	 SEMARNAT Programa Conservacion para el Desarrollo Sostenible (Actores Sociales) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S046_10483.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:03 CST 2016
SEDESOL 	 sedesol 	 SEDATU Programa de Vivienda Rural (Personas Fisicas) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S117_10498.zip 	 403 	 0 	 Wed Jan 13 13:14:03 CST 2016
SEDESOL 	 sedesol 	 SCT Programa Empleo Temporal (Personas Fisicas) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0048_10506.zip 	 403 	 0 	 Wed Jan 13 13:14:03 CST 2016
SEDESOL 	 sedesol 	 SEP Programa Escuelas de Tiempo Completo/Poblaciones Beneficiarias (Obras y Servicios) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0211_10616.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:03 CST 2016
SEDESOL 	 sedesol 	 STPS Programa Apoyo al Empleo/Becate/Capacitación Mixta (Personas Fisicas) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0017_10626.zip 	 403 	 1 	 Wed Jan 13 13:14:04 CST 2016
SEDESOL 	 sedesol 	 STPS Programa Apoyo al Empleo/Fomento al Autoempleo (Personas Fisicas) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0018_10630.zip 	 403 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDESOL 	 sedesol 	 SHCP Programa Organización Productiva para Mujeres Indígenas / Proyectos (Personas Fisicas) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S181_10532.zip 	 403 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDESOL 	 sedesol 	 SEDESOL Programa de Estancias Infantiles para Apoyar a Madres Trabajadoras (Personas Fisicas) de Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S174_10444.zip 	 403 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDESOL 	 sedesol 	 SEDESOL Programa Fondo Nacional para el Fomento de las Artesanías / Vertiente de Apoyos a la Producción (Personas Fisicas) de Enero a Septiembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S057_10455.zip 	 403 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDESOL 	 sedesol 	 SEDESOL Programa de Abasto Social de Leche a cargo de Liconsa, S.A. de C.V. (Actores Sociales) de Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0001_10462.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDESOL 	 sedesol 	 SEMARNAT Programa de Agua Potable, Alcantarillado y Saneamiento en Zonas Urbanas (Obras y Servicios) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S074_10469.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDESOL 	 sedesol 	 SHCP Programa de Infraestructura Indígena / Acciones de Drenaje y Saneamiento (Obras y Servicios) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S179_10524.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDESOL 	 sedesol 	 SHCP-CDI Programa para el Mejoramiento de la Producción y Productividad Indígena / Apoyos complementarios para el desarrollo indígena (Acciones para la adaptación y mitigación de los efectos del cambio climático) (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0098_10520.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDESOL 	 sedesol 	 SHCP-CDI Programa para el Mejoramiento de la Producción y la Productividad Indígena/Apoyos complementarios para el desarrollo indigena (Capacitacion) ACDI (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0095_10521.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDESOL 	 sedesol 	 SE Programa Fondo de Microfinanciamiento a Mujeres Rurales (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0213_10605.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDESOL 	 sedesol 	 SHCP Programa de Infraestructura Indígena / Acciones de Agua Potable (Obras y Servicios) de Enero a Diciembre del 2013 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_S179_10519.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDESOL 	 sedesol 	 SHCP-CDI Programa para el Mejoramiento de la Producción y Productividad Indígena / Proyectos productivos comunitarios y mujer indígena (nivel básico) (Actores Sociales) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0093_10540.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDESOL 	 sedesol 	 SEP Programa Prestación de Servicios de Educación Inicial y Básica Comunitaria/Dotar de paquetes de útiles escolares a niñas y niños de educación primaria y secundaria (Obras y Servicios) de Enero a Diciembre del 2014 	 http://datos.sedesol.gob.mx/padronbeneficiarios/150930/cnch/beneficiarios_0227_10619.csv.zip 	 403 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDATU 	 sedatu 	 Cartografía de los CAS potenciales 	 http://sra-eservicios.gob.mx/archivos/198_CAS_POTENCIALES.zip 	 200 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDATU 	 sedatu 	 Cartografía de los Centros Articuladores del Sistema (CAS) 	 http://sra-eservicios.gob.mx/archivos/89_CAS.zip 	 200 	 0 	 Wed Jan 13 13:14:04 CST 2016
SEDATU 	 sedatu 	 Cartografía de las localidades dispersas 	 http://sra-eservicios.gob.mx/archivos/62527_DISPERSAS.zip 	 200 	 0 	 Wed Jan 13 13:14:05 CST 2016
SEDATU 	 sedatu 	 Cartografía de los CISBa U potenciales 	 http://sra-eservicios.gob.mx/archivos/43_CISBaU_POTENCIALES.zip 	 200 	 0 	 Wed Jan 13 13:14:05 CST 2016
SEDATU 	 sedatu 	 Cartografía de los Centros Integradores de Servicios Basicos Rurales (CISBa R) 	 http://sra-eservicios.gob.mx/archivos/43_CISBaR.zip 	 200 	 0 	 Wed Jan 13 13:14:05 CST 2016
SEDATU 	 sedatu 	 Cartografía de los Sistemas Urbanos Rurales (SUR) 	 http://sra-eservicios.gob.mx/archivos/57_SUR.zip 	 200 	 0 	 Wed Jan 13 13:14:05 CST 2016
SEDATU 	 sedatu 	 Cartografía de los Subsistemas Urbano Rurales (SubSUR) 	 http://sra-eservicios.gob.mx/archivos/134_Subsur.zip 	 200 	 0 	 Wed Jan 13 13:14:05 CST 2016
SEDATU 	 sedatu 	 Cartografía de los Centros Integradores de Servicios Basicos Urbanos (CISBa U) 	 http://sra-eservicios.gob.mx/archivos/23_CISBAS_URBANOS.zip 	 200 	 0 	 Wed Jan 13 13:14:05 CST 2016
SEDATU 	 sedatu 	 Cartografía de los SuSUR potenciales 	 http://sra-eservicios.gob.mx/archivos/3_SUBSUR_POTENCIALES.zip 	 200 	 1 	 Wed Jan 13 13:14:06 CST 2016
